"catagory","title","participated"
"안전/환경","강서구 PC방 살인사건 청원 합니다","17"
"교통/건축/국토","사고 날수 밖에 없는 도로 관리 소홀로 인한 사고발생","1"
"정치개혁","심신미약 말도 안되는 법입니다 법을 없에주세요","25"
"안전/환경","청와대 국민청원 인공지능 관리 도입 희망","1"
"안전/환경","강서구pc방 살인사건 피의자가 심신미약이라는 말도 안되는 현실","10"
"기타","심신미약 정신질환","6"
"안전/환경","잔인하게 타인의 하나뿐인 소중한 목숨을 빼앗은자 사형 시켜 주십시오!!!","14"
"안전/환경","김성수를 강력처벌해주세요","14"
"교통/건축/국토","음주 , 무면허 운전 처벌을 강화해 주세요","31"
"기타","강서구PC방 청원!!","18"
"기타","강남pc방 사건 기사제목 바꿔주세요","15"
"기타","강서구 PC방 살인사건","19"
"교통/건축/국토","중부고속도로 악취좀 해경해 주십시요(호법~음성 구간)","3"
"기타","카카오카플반대","46"
"안전/환경","피시방 살인사건 용의자 김성수를 사형집행해주세요","29"
"정치개혁","지금 북한과 난민에만 신경쓰는 문재인대통령.탄핵합시다.","68"
"일자리","불법취업 불법체류 자양성 시키는 3개월5년왕복여행 비자와 최저임금인상취소해라","7"
"안전/환경","사형제도 부활시켜주세요","25"
"기타","심신미약 감형 반대 청원합니다","37"
"기타","김성수 감형반대","14"
"외교/통일/국방","인천 청량산 육군 자살사건 진실규명","4"
"안전/환경","사형수들의 형 집행 간곡히 부탁드립니다.","15"
"안전/환경","pc방 살인사건 담당의사는 윤리적으로 잘못한게 없습니다!","35"
"안전/환경","pc방 살인사건 담당의사는 윤리적으로 잘못한게 없습니다!","35"
"보건복지","아파트 등 공동주택 금연에 관한 법을 만들어 주시요","16"
"안전/환경","강서구 pc방 살인사건 관련","7"
"인권/성평등","20세·19세 美 여군들, 58세 한국인 무차별 폭행 - 국내법으로 처벌바랍니다.","14"
"안전/환경","안전하고 편안한 삶을 원함","1"
"행정","사형 집행을 법대로 시행해야 합니다.","14"
"교통/건축/국토","일반서민들에게 대출규제를  좀 풀어주세요^^","6"
"인권/성평등","엄벌에 처해 주세요","0"
"정치개혁","LH 공사직원 갑질하여 징계받고 같은현장 배치 강력반대한다","12"
"안전/환경","강서구 pc방 살인사건","15"
"경제민주화","성수동 원단거리 망리단길을 살려주세요","3"
"인권/성평등","조두순 얼굴도 공개 해주시오ㅡㅡ","52"
"일자리","공공기관 채용비리의 적나라한 진실!(채용비리 당장 발본색원하라!)","19"
"기타","강서구 pc방 사건","12"
"외교/통일/국방","소나무 방재비용ㆍ양묘장 현대화비용 누가지불?","2"
"육아/교육","특수학교 갑질<U+2022>폭행을 막아주십시오.","2"
"행정","우리사회 근본 부패 절근은 승진  마일리제뿐입니다.","0"
"안전/환경","멧돼지 퇴치","5"
"일자리","문재인 대통령의 뜻에 역행하는 더불어민주당","292"
"정치개혁","가짜난민 반대!! 차별금지재정 반대! 미친정부다!! 이슬람가짜난민 끌여와 선거권주려는 꼼수다!!!","32"
"일자리","보안 경호업체 근로자들을 도와주세요","2"
"기타","성균관대학교도 속인 파렴치한 목사부부-양의탈을쓴늑대","9"
"미래","애는 어떡해나야됩니까?","1"
"안전/환경","사.형.집.행.부.활.하.라!!","6"
"일자리","무기계약직","4"
"일자리","무기계약직","2"
"인권/성평등","사형제도는 누구를 위한 인권인가요","6"
"안전/환경","김성수를 나오지말게 해주십시요","4"
"안전/환경","사형제도 다시 살려주세요","26"
"인권/성평등","살인을 할지 모르겠습니다. 도와 주세요!!!!!","11"
"기타","강서구 pc방 사건","7"
"외교/통일/국방","아놔 지금 모한거요?","4"
"육아/교육","유치원비리, 국공립으로 전교조, 민노총 일자리 만들지 말고, 가정으로 수당을 지급하여 각 가정에서 유치원, 어린이집을 선택하게 하여, 경쟁력을 향상시켜야 합니다.","11"
"인권/성평등","강서구 pc방 살인","19"
"안전/환경","미세먼지 사라져라","1"
"안전/환경","PC방사건 처벌","1"
"일자리","서울교통공사 채용비리 국정감사 요구","25"
"교통/건축/국토","확인절차없는차량운행정지로인한피해자입이다.","1"
"교통/건축/국토","자가용카풀제","10"
"안전/환경","피씨방에서 경찰이 있었음에도 살해당한사건 관련경찰 처벌해 주세요","9"
"인권/성평등","강서구 피시방살인사건","4"
"교통/건축/국토","자가용카풀제","1"
"정치개혁","피시방 살인자와 살인에 동행한 동생을 처벌해주세요","21"
"외교/통일/국방","가짜난민 추방! 가짜난민 불법체류자 시위못하게 해라!!! 미친정부다!","22"
"정치개혁","제발 사형제도 집행 해주세요","37"
"미래","이 링크로 들어가서 동의합니다 한번씩만 눌러주시면 감사하겠습니다","0"
"인권/성평등","교사인권 강화","9"
"인권/성평등","싸이코패스 김성수 처벌내려주세요","1"
"안전/환경","한국당은 가만히 있어라","7"
"육아/교육","저는 사립유치원교사입니다.","20"
"기타","강서구 피시방동생조사공범","9"
"인권/성평등","사형제도 부활합시다","15"
"안전/환경","전자팔지문제","1"
"외교/통일/국방","김성수","2"
"안전/환경","강서구 피시방 살인사건 공범 처벌","23"
"육아/교육","국민들을 협박하는 사립유치원들 엄벌로 다스려 주시길.","19"
"행정","사립유치원 지원비 유용이나 청와대 업무추진비 유용이나 뭔 차이? 청와대 업무추진비 위법사용한 직원들 명단 밝혀주세요.","1"
"일자리","채용 부조리 신고사이트 개설을 청원합니다.","8"
"안전/환경","강서구 PC방 살인사건 피의자 동생도 공범입니다.  꼭 같이 처벌해 주십시오.","72"
"인권/성평등","정신병원남자가나체바람으로다님","0"
"일자리","조선족 추방해 주세요","14"
"기타","경주중학교 두발문제","2"
"문화/예술/체육/언론","미개한  SBS방송국을 폐쇄해주세요","1"
"기타","김성수 동생 살인자로 체포하라.","113"
"교통/건축/국토","공익를 내세워 사유재산  보상 없이 사용하는 장수군청","1"
"교통/건축/국토","택시카플 반대 동의합니다.","51"
"농산어촌","사형제도유지 및 사형집행실시를 청원합니다.","12"
"안전/환경","심신미약 살인범 감형을 철폐해주세요","45"
"기타","피시방 살인사건","2"
"보건복지","공기업장애인채용","0"
"육아/교육","유치원(어린이집)국가보조금 및 지원금을 각 가정으로","8"
"육아/교육","유치원 비리 해결안","4"
"인권/성평등","광주광역시 남구 백양로 7번길 미래밸리 205호 이희철 입니다","2"
"일자리","공공기관 정규직전환 공약 파기","9"
"문화/예술/체육/언론","국민신문고 민원처리답변.","1"
"미래","대한민국이 나아가야할 방향, 정책, 사법부, 부동산, 영어, 중앙집권화","1"
"경제민주화","전국의 초중고 학교급식 리베이트에 대해서 전수조사 촉구합니다.","1"
"안전/환경","조두순 무기징역(출소 반대) 및 신상 공개","271"
"인권/성평등","강서구 피시방 피해자 조롱하는 워마드 처벌해주세여","16"
"기타","강서구 피씨방 살인사건","4"
"교통/건축/국토","외국인들 땅,아파트,빌딩,주택구입을 못하도록 제도적 법적으로 제정해 주세요!","19"
"기타","PC방살인사건","1"
"육아/교육","국공립 어린이집, 유치원 비율 확대 청원 (Feat. 한유총, 한어총)","14"
"농산어촌","잠재적 살인범들에게 희소식","1"
"안전/환경","pd방 살인사건 용의자와 그의 동생에게 강력한 처벌 요구","18"
"인권/성평등","예비역부사관에 억울한누명","11"
"보건복지","여성가족부 개편 폐지","20"
"기타","피시방 살인사건","5"
"경제민주화","강원랜드사건의 주동자 권선동,염동렬의원에 대해서 재수사를 촉구합니다.","6"
"안전/환경","Pc방살인 피의자","12"
"보건복지","역 주변 노숙자분들에 대하여","5"
"행정","심신미약 검증에 세금을 쓰는 것은 부당합니다.","12"
"교통/건축/국토","광주광역시 투기지역 지정바람","17"
"기타","강서구 pc방 살인사건 피의자 사형 시켜주세요","40"
"경제민주화","유치원 비리를 비호한 비리공무원들 색출해 주시길 촉구합니다.","9"
"일자리","교통공사 친인척 채용비리","9"
"행정","청원게시판 도배자 글쓰기 제한을 해주시길 바랍니다.","4"
"안전/환경","강서구 PC방 살인사건 심신미약 강력 처벌 촉구","18"
"경제민주화","강원랜드 국정감사를 촉구합니다.","0"
"인권/성평등",".","0"
"기타","약27년전부터의 있었던일의 억울함을 호소합니다.","1"
"보건복지","간호조무사의 고충","45"
"외교/통일/국방","2019년 부터 전군대가 각개 행군 화생방 같은 고통스러운 훈련전면 금지","5"
"안전/환경","국민 임대 아파트 계단 미끄럼사고","0"
"안전/환경","강서구PC방살인사건","15"
"인권/성평등","한어린양의 희생이 참으로 안타깝습니다 부디 하늘나라에서 편히 쉬길 바랄뿐입니다","12"
"안전/환경","인천 여중생 자살사건 피의자들 신상공개부탁드립니다","36"
"인권/성평등","금치산자,촉법소년 강력규제 요청","4"
"교통/건축/국토","카카오택시 콜받아 손님 모시는개인택시는 카풀반대자격무 카카오의 종입니다","13"
"경제민주화","중소기업 살리기 위한 대기업 독점제한","4"
"정치개혁","사법부에 대한 국민의 분노로 국민 혁명의 날아 다가온다. 봉기하라. 조폭들이 통치재판한다.","5"
"경제민주화","국정농단 주범 박근혜와 최순실 특사, 사면 반대합니다","10"
"안전/환경","사형법만 존재하는것이아닌 사형집행바랍니다","35"
"기타","강서pc방살해사건","1"
"보건복지","중증장애인을 위한 치과치료기관에 대해 청원합니다.","10"
"교통/건축/국토","횡단보도 신호를 꼭 지켜주셨으면 합니다","1"
"정치개혁","국회의원 감사는 누가하나요?","6"
"반려동물","파양으로 상처받는 강아지로 돈벌이하는 업체","20"
"교통/건축/국토","구토부 전 직원 감사 해주시길 바랍니다.","6"
"인권/성평등","범죄자의 얼굴공개에 대한  인권단체의 우려?","14"
"기타","언제까지 극우조작단에게 휘둘리실건가요?","0"
"정치개혁","유튜브에서    피눈물 군오인   쳐 널으면  문재인 대통님께 영상편지  읽는중 1분도 안되어  정말 피눈물 남","3"
"기타","Pc방 동생  공범입니다","34"
"안전/환경","피씨방 살인 사건","2"
"안전/환경","강서구 피시방 살인사건","4"
"안전/환경","강서구 PC방 살인사건-동생도 공범입니다.","1,698"
"기타","강도가 많은 TK지역에 경찰 보강해주세요ㆍ","0"
"인권/성평등","조두순 출소 반대","93"
"일자리","대구(대구시설공단)에 만연한 친인척 채용 조사해주세요. (중앙·지방공공기관 '친인척 특혜채용' 조사해주세요.)","7"
"교통/건축/국토","장기렌트카 허 하 호 번호판","3"
