"catagory","title","participated"
"일자리","회사를 검사해 주세요","1"
"문화/예술/체육/언론","무개념 워너블들 그만 좀 해주세요","5"
"문화/예술/체육/언론","2032 부산 하계 올림픽 유치를 해야 합니다.","0"
"일자리","나라 잘돌아간다","25"
"안전/환경","음주운전 처벌","6"
"인권/성평등","이재명도지사 사건들 철저히 조사해 주세요","29"
"육아/교육","장애아동무료치료시간을늘려주세요","6"
"교통/건축/국토","아파트청약제도 개선해주세요","21"
"문화/예술/체육/언론","2030 아시안 게임 유치 공동 유치 거듭 반대 합니다.","2"
"인권/성평등","인종차별금지법을 제정해주시기 바랍니다.","9"
"교통/건축/국토","시흥시에지하철","1"
"미래","문슬람은 들어라","0"
"일자리","고용 쇼크 이렇게 해결해 주세요!!","6"
"일자리","퇴직연금 DB형은 중간정산 사유가 되어도 중간정산이 안됩니다","9"
"교통/건축/국토","아파트청약제도 개선해주세요","6"
"일자리","일자리 부족","4"
"교통/건축/국토","자동차 세금 개편을 요구합니다","2"
"보건복지","간호대학 대폭적 증원, 대한간호협회  뭐하시고 계십니까?","53"
"저출산/고령화대책","공무원, 공기업 직원 채용시 기혼자 및 자녀 가점제 도입","0"
"경제민주화","서민 임산부 좀 살려주세요","21"
"기타","스키장 너무비싸다","3"
"기타","살인범죄나 음주살인  형량을 강화시켜주세요","10"
"기타","국가 돈 10억대 훔치기","9"
"교통/건축/국토","기존 노약자석 활용 강화 요청드립니다","0"
"기타","이거 왜 하나요?","2"
"정치개혁","공무원, 선생 연금을 국민연금으로 편입해 주세요!","18"
"행정","경인  고속도로 통행료 폐지 해야합니다.","3"
"정치개혁","사법농단에관한 문제사태들을 강렬한 수사력을 확보하여, 정확한 판단력으로 처리되기위하여, 민주당 국회의원인 박범계의원을 대법원장으로 임명하시거나, 사법농단에관한 특검이라도 실시하여, 그런사건사고들을 완전히 종결하였으면 좋겠습니다","9"
"일자리","용역계약직보호좀해주세요!","3"
"정치개혁","김제동 KBS 출연료가 연봉 7억이라.","37"
"교통/건축/국토","680명  이상의 화물차운송료를 고의적으로 횡령,배임한 사건","1,931"
"미래","저기 문대통령님이나 아니면 다른 각료분들에게 묻습니다","1"
"교통/건축/국토","1주택자까지 투기꾼으로 몰아 넣는 정책 폐지해주세요","13"
"안전/환경","미세먼지좀해결","8"
"기타","경북 영해 119 구급대원의 고마움과 감사함,,,","10"
"안전/환경","청소년 라이터 판매","0"
"행정","하루24시간근무하는 감단직근로자도 대통령의 국민입니다","5"
"안전/환경","형사미성년자 연령을 13세로 낮춰주세요.","26"
"일자리","공무원 증가 반대","9"
"일자리","금융감독원(금감원)의 채용 피해자를 구제하여 주시기 바랍니다.","3"
"육아/교육","국 공립 유치원 확대 하라","35"
"미래","서울에 남아 있는 정부청사와 국회를 세종시로!","30"
"기타","학교에서 사용하는 공 재질을 규정해주세요","3"
"보건복지","건강보험료. 줄여주세요ㆍ자율가입으로 바꿔주세요ㆍ","5"
"보건복지","겨울휴가 도 주세요.","2"
"인권/성평등","대한민국의 가장 큰 문제점 ' 소외 '","3"
"육아/교육","초중고학교수업시간에 노동법,청소년 범죄시 처벌및그에따른처분등을 가르쳐야합니다","3"
"문화/예술/체육/언론","스포츠토토 승부조작 방관하는정부 무능이냐 일조냐?","2"
"반려동물","항상 불안함에 떠는 동물을 도와주세요","36"
"육아/교육","주말에학교운동장개방해주세요","2"
"보건복지","국민연금과공무원,군인,사학연금과 통합하라","17"
"교통/건축/국토","환경부담금은 기름값에 포함시키세요","3"
"교통/건축/국토","횡단보도내 불법 주차 촬영 신고시 포상금 제도 운영 요청합니다.","12"
"저출산/고령화대책","여기 들어오신 여러분들, 나라가 좋게 바뀌길 바라는 마음을 가지고 들어오셨으니 한 번만 읽고 깊게 생각해주셨으면 좋겠습니다.","5"
"육아/교육","비리 사립유치원  당장  폐쇄하라  !!!","61"
"외교/통일/국방","강명구 평화마라토너의 북한 입국을 위한 정부의 지원을 재차 청원합니다","480"
"인권/성평등","층간소음","9"
"교통/건축/국토","저는 일용직 입니다. 도와주세요.","14"
"기타","우리도 해군을 상징하는 깃발을 바꾸면 어떨까요?","0"
"기타","방탄소년단 강제해체를 반대합니다","21"
"인권/성평등","학교폭력법 강화 & 신고자 익명성보장","21"
"안전/환경","[담뱃값 10만 원으로 인상 요청]","13"
"외교/통일/국방","워킹홀리데이 나이제한 의견","0"
"육아/교육","원에아노내는엄마들에게  원에지원되는금액을주세요","3"
"육아/교육","어린이집원복 평일에도입도록 만들어주세요","1"
"교통/건축/국토","구로동 차이나타운 제안","0"
"교통/건축/국토","누구를 위한 단속인건가요?","8"
"교통/건축/국토","이런  업자에게도 쓰리아웃제도를 도입해주십시요.","3"
"정치개혁","소신  있는 공직자를 보고 싶습니다.","4"
"일자리","어르신분들 일자리 제안","1"
"미래","거래소직위남용","0"
"교통/건축/국토","부동산이대로 놔둘겁니까??","29"
"기타","죄송합니다","5"
"보건복지","국민연금제도 관련 제안","2"
"외교/통일/국방","점진적인 모병제 도입과 현역분들의 대우 및 보상 개선, 즉각적인 예비군 폐지를 요구합니다","2"
"교통/건축/국토","구로동 도시개발 추진해주세요","2"
"성장동력","기술유출 막는 강력한 법을 만들어 주세요 다음세대에게 파산국가를 물려줄 수는 없습니다.","10"
"인권/성평등","조직스토킹","18"
"안전/환경","층간소음 때문에 죽겠어요","17"
"인권/성평등","서울**병원 교수의 성범죄, 연구비 횡령을 신고합니다.","7"
"보건복지","종합병원 협력진료 왜 안될까요?","1"
"농산어촌","제발 살려주세요","6"
"기타","제자식이아닌 남 자식을 기른 사람","0"
"외교/통일/국방","북한에 돈을 보냅시다","13"
"보건복지","지구의 자전을 멈추게 해주세요 취직이 안돼요","0"
"교통/건축/국토","무주택자우선 정책은 또다른 부동산 투기를 불러옵니다. 서민위한 척하는 탈을 쓴 투기정책은 제발  청산해 주세요!!","7"
"기타","동물원 폐지해주셔요","26"
"정치개혁","친일청산.적폐청산●친일의 뿌리는 지금의 적폐가 되어 돌아와 이 나라를 거짓으로 병들어 망하게 한다. 이 나라를 거짓뉴스로 망하게 하는 친일의 거짓 뉴트브 악의 적폐도 끝까지 청산해주세요.  적폐의 중심 친일뉴라이트=친일당 끝까지 청산해주세요","9"
"기타","집값이오르면 양도세가있는데 떨어진곳은 대책이있어야하죠","2"
"교통/건축/국토","신호위반용 CCTV 제거 또는 CCTV 위치변경","3"
"인권/성평등","학생에게 교복에 대한 자유를 주세요.","5"
"미래","스마트폰 카메라 가리는 스티커 배포해주세요","2"
"인권/성평등","증거가 충분한 '곰탕집남' 강력한 처벌과 '2차 가해자' 형사처벌 청원","25,577"
"경제민주화","대한민국의 경제는 지금 제대로 가고 있습니까?","10"
"반려동물","동물보호법 강화, 한 국가의 위대함과 도덕적 진보는 그 나라의 동물들이 받는 대우로 가늠 할 수 있다.","28"
"기타","불체자 강력 단속 안하시나요. 정말 국민들이 폭동 일어나는 꼴을 보실려고 하시나?","14"
"행정","면세점 판매 공산품 ""면세점 판매용""이라고 표기 의무화","190"
"육아/교육","아이들은 부모가 직접 키워야 합니다.~~~^^","21"
"보건복지","실손의료보험사의 소비자기만행위를 엄격하게 감독해 주십시오","14"
"육아/교육","초등학교 주말 운동장 개방부탁드려요~","6"
"안전/환경","저유소 화재를 일으키고 신고도 하지않고 도망간 스리랑카인을 처벌해야합니다.","18"
"정치개혁","초등학생이였던 제아들의 억울함을 풀어주세요.","11"
"기타","무기징역 김신혜 재수사 부탁드립니다","11"
"외교/통일/국방","예비군 훈련 다각화에 대한 IDEA 정책 청원","0"
"안전/환경","음주운전. 인사 사고","13"
"정치개혁","중. 고생들의 길거리 흡연, 일상이 되었다","15"
"정치개혁","방송통신 심의 위원회","2"
"육아/교육","장애학생 폭행공익요원처벌해주세요","11"
"문화/예술/체육/언론","전통상품취급 대형매장취급불가해주셔요","0"
"기타","집값단합행위및 종부세강하","12"
"정치개혁","국회의원 비례대표제를  국회의원중 50%로 확대하여 국민을 위한 당이 없어지는 일이 없게하고 이당체제에서 4당 5당체제로 국민을 위하여 공정하게 경정하고 올바르게 경쟁하여 이긴당이 살아남게 합시다.","1"
"육아/교육","한교실에두담임보조교사의무화해주세요","6"
"경제민주화","국민연금 폐지하고 낸돈 돌려달라","14"
"육아/교육","사립유치원어린이집 국립으로바꿔주세묘","26"
"육아/교육","어린이집토요일도운영하게해주세요","3"
"행정","집형유예","0"
"문화/예술/체육/언론","일본 약탈 문화재 반환 요구 적극 추진을 부탁드립니다.","911"
"인권/성평등","남녀교복을 통일시켜주셨으면 합니다","2"
"행정","국가가 자영업자 책임져라","1"
"일자리","문신(반영구).국가자격증으로 시행하며 합법화해주세요.","12"
"인권/성평등","""워마드 , 메갈리아"" 폐지","11"
"육아/교육","성민이사건꼭밝혀주세요","23"
"정치개혁","민주당을 분열로 이끈 전해철을 출당 징계해야 합니다","248"
"농산어촌","백령도는 인터넷을 하지말라는 겁니까?","1"
"교통/건축/국토","자전거/킥보드 이용은 자동차도로보다는 보행도로 이용하게 해주세요","3"
"교통/건축/국토","Lh전세임대 서류좀간단하게해주세요","2"
"행정","이명박의 아들 이시형이 상속세를 탈세했는지 조사 해 주세요  상속이 아니라면 무슨 자금으로 했는지 조사하셔야 하지 않을까요","16"
"일자리","외국인일자리 제한좀해주세요","19"
"기타","드빌2 서비스 종료 해주세요","4"
"행정","생계유지입니다","1"
"교통/건축/국토","30년전 견인차운송요금 인상해주십시요 국토부너무하십니다","0"
"인권/성평등","낙태문제, 양지로 끌어내주세요.","6"
"교통/건축/국토","사법농단으로 국가기관이 빼앗아 간 한 개인의 목숨같은 돈 2억 7천만원 되돌려주십시오.","235"
